GHCND,STATION_NAME,ST,COUNTY,LAT_DEC,LON_DEC
USW00054704,NORWOOD MEMORIAL AP,MA,NORFOLK,42.2,-71.18333
USW00014775,WESTFIELD BARNES MUNICIPAL AP,MA,HAMPDEN,42.16667,-72.71667
USC00190736,BLUE HILL,MA,NORFOLK,42.2123,-71.1137
USW00014703,CHICOPEE FALLS WESTOVER FIELD,MA,HAMPDEN,42.2,-72.53333
USW00014789,SQUANTUM NAS,MA,NORFOLK,42.3,-71.03333
USW00094746,WORCESTER REGIONAL AP,MA,WORCESTER,42.26667,-71.86667
USW00014739,BOSTON AP,MA,SUFFOLK,42.36667,-71.03333
USW00094701,BOSTON CITY WSO,MA,SUFFOLK,42.35,-71.06667
USW00004769,MAYNARD,MA,MIDDLESEX,42.41667,-71.48333
USW00014763,PITTSFIELD MUNICIPAL AP,MA,BERKSHIRE,42.43333,-73.28333
USW00014702,BEDFORD HANSCOM FIELD AAF,MA,MIDDLESEX,42.46667,-71.28333
USW00004779,FORT DEVENS AAF,MA,MIDDLESEX,42.56667,-71.6
USW00014781,AYER,MA,MIDDLESEX,42.56667,-71.6
USW00004780,FITCHBURG,MA,WORCESTER,42.55,-71.75
USW00054733,BEVERLY MUNICIPAL AP,MA,ESSEX,42.58333,-70.91667
USW00094723,LAWRENCE MUNICIPAL AP,MA,ESSEX,42.71667,-71.11667
USW00054769,PLYMOUTH MUNICIPAL AP,MA,PLYMOUTH,41.90972,-70.72944
USW00013721,PATUXENT RIVER NAS,MD,CALVERT,38.33333,-76.41667
USC00186665,OCEAN CITY USCG,MD,WORCESTER,38.33333,-75.08333
USW00093720,SALISBURY WICOMICO CO AP,MD,WICOMICO,38.36667,-75.58333
USW00013705,CAMP SPRINGS ANDREWS AAF,MD,PRINCE GEORGE'S,38.81667,-76.88333
USC00188289,WASHINGTON DC SILVER HILL OBSERVATOR,MD,PRINCE GEORGE'S,38.83333,-76.95
USW00013710,WASHINGTON DC BOLLING FIELD AAF,MD,DISTRICT OF COLUMBIA,38.85,-77.01667
USW00013751,ANACOSTIA NAS,MD,DISTRICT OF COLUMBIA,38.85,-77.01667
USW00093725,WASHINGTON DC WB CITY,MD,DISTRICT OF COLUMBIA,38.885556,-77.034722
USW00013752,ANNAPOLIS NAF,MD,ANNE ARUNDEL,38.93333,-76.48333
USW00093733,FORT GEORGE G MEADE ARMY AIRFIELD,MD,ANNE ARUNDEL,39.11667,-76.73333
USW00093721,BALTIMORE WSO AP,MD,ANNE ARUNDEL,39.18333,-76.66667
USW00013777,BALTIMORE WSO CITY,MD,ANNE ARUNDEL,39.283333,-76.616667
USW00013730,FREDERICK MUNICIPAL AP,MD,FREDERICK,39.43333,-77.45
USW00013749,FREDERICK AF,MD,FREDERICK,39.43333,-77.45
USW00013701,ABERDEEN PROVING GROUNDS,MD,HARFORD,39.46667,-76.11667
USW00093706,HAGERSTOWN MUNICIPAL AP,MD,WASHINGTON,39.7,-77.71667
USW00014791,SANFORD,ME,YORK,43.4,-70.75
USC00176902,PORTLAND,ME,CUMBERLAND,43.65,-70.25
USW00014764,PORTLAND,ME,CUMBERLAND,43.65,-70.25
USW00014784,LEWISTON NAAF,ME,ANDROSCOGGIN,44.05,-70.25
USW00014605,AUGUSTA STATE AP,ME,KENNEBEC,44.31667,-69.8
USW00014615,WATERVILLE LEFLEUR AP,ME,KENNEBEC,44.53333,-69.66667
USW00014606,BANGOR AP,ME,PENOBSCOT,44.8,-68.81667
USW00014601,DOW AAF,ME,PENOBSCOT,44.8,-68.81667
USC00172426,EASTPORT,ME,WASHINGTON,44.9,-66.98333
USW00014622,OLD TOWN FAA AIRPORT,ME,PENOBSCOT,44.95,-68.66667
USC00173353,GREENVILLE,ME,PISCATAQUIS,45.46667,-69.58333
USW00094626,GREENVILLE MAINE FORESTRY SERVICE,ME,PISCATAQUIS,45.46198,-69.59583
USW00014610,MILLINOCKET MUNICIPAL AP,ME,PENOBSCOT,45.65,-68.68333
USW00014609,HOULTON FAA AIRPORT,ME,AROOSTOOK,46.13333,-67.8
USW00014604,PRESQUE ISLE MUNICIPAL AP,ME,AROOSTOOK,46.68333,-68.05
USW00014607,CARIBOU MUNICIPAL AP,ME,AROOSTOOK,46.86667,-68.01667
USW00014623,LIMESTONE LORING AFB,ME,AROOSTOOK,46.95,-67.88333
USW00014856,GROSSE ILE NAS,MI,WAYNE,42.1,-83.16667
USW00094847,DETROIT METROPOLITAN AP,MI,WAYNE,42.25,-83.31667
USW00014853,DETROIT WILLOW RUN AP,MI,WAYNE,42.23333,-83.53333
USW00094889,ANN ARBOR MUNICIPAL AP,MI,WASHTENAW,42.21667,-83.75
USW00094815,KALAMAZOO AP,MI,KALAMAZOO,42.23333,-85.55
USC00200552,BATTLE CREEK CAA AIRPORT,MI,CALHOUN,42.3,-85.23333
USW00014815,BATTLE CREEK KELLOGG AP,MI,CALHOUN,42.3075,-85.25111
USW00014804,MOUNT CLEMENS SELFRIDGE FIELD,MI,MACOMB,42.61667,-82.81667
USW00094817,PONTIAC,MI,OAKLAND,42.66667,-83.41667
USC00202394,EAST LANSING WB CITY,MI,INGHAM,42.73333,-84.48333
USW00004839,HOLLAND TULIP CITY AP,MI,ALLEGAN,42.75,-86.11667
USW00094860,GRAND RAPIDS WSO AP,MI,KENT,42.88333,-85.51667
USW00014830,GRAND RAPIDS,MI,KENT,42.9,-85.66667
USW00014826,BISHOP,MI,GENESEE,42.96667,-83.73333
USC00203337,GRAND RAPIDS WB CITY,MI,KENT,42.96667,-85.66667
USC00203580,HARBOR BEACH,MI,HURON,43.83333,-82.65
USC00204954,LUDINGTON WBO,MI,MASON,43.95,-86.45
USW00014828,GLADWIN,MI,GLADWIN,43.98333,-84.48333
USW00094898,PORT HOPE,MI,HURON,44.01667,-82.8
USW00014817,CADILLAC MUNICIPAL AP,MI,WEXFORD,44.28333,-85.41667
USW00094814,HOUGHTON LAKE,MI,ROSCOMMON,44.3,-84.78333
USW00014808,OSCODA WURTSMITH AAF,MI,IOSCO,44.46667,-83.4
USW00014850,TRAVERSE CITY CHERRY CAPITAL AP,MI,GRAND TRAVERSE,44.73333,-85.58333
USW00014857,TRAVERSE CITY,MI,GRAND TRAVERSE,44.71667,-85.55
USW00004854,GAYLORD OTSEGO COUNTY AP,MI,OTSEGO,45.01667,-84.7
USW00014814,ALPENA,MI,ALPENA,45.06667,-83.43333
USW00094849,ALPENA AIRPORT,MI,ALPENA,45.06667,-83.56667
USW00014841,PELLSTON EMMET COUNTY AP,MI,EMMET,45.56667,-84.78333
USW00094853,ESCANABA DELTA COUNTY AP,MI,DELTA,45.73333,-87.08333
USW00014824,ESCAMBIA ASC,MI,DELTA,45.75,-87.05
USW00094893,IRON MOUNTAIN FORD AP,MI,DICKINSON,45.81667,-88.11667
USC00207271,ST IGNACE,MI,MACKINAC,45.88333,-84.73333
USW00094824,KINROSS AFB,MI,CHIPPEWA,46.25,-84.46667
USW00004869,CHIPPEWA INTL AIRPORT,MI,CHIPPEWA,46.25,-84.46667
USW00014847,SAULT STE MARIE,MI,CHIPPEWA,46.5,-84.35
USW00014859,GRAND MARAIS FAA AIRPORT,MI,ALGER,46.61667,-85.91667
USW00014858,HOUGHTON FAA AIRPORT,MI,HOUGHTON,47.16667,-88.5
USW00094899,COPPER HARBOR,MI,KEWEENAW,47.46667,-87.86667
USW00094948,FAIRMONT MUNICIPAL AP,MN,MARTIN,43.65,-94.41667
USC00219170,WORTHINGTON 2 NNE,MN,NOBLES,43.65,-95.58333
USW00014925,ROCHESTER MUNI,MN,OLMSTED,43.91667,-92.5
USW00014954,MANKATO MUNICIPAL AP,MN,BLUE EARTH,44.15,-93.96667
USW00094976,MARSHALL RYAN FIELD,MN,LYON,44.45,-95.81667
USW00014992,REDWOOD FALLS FAA AP,MN,REDWOOD,44.55,-95.08333
USW00014922,MINNEAPOLIS/WSFO AP,MN,HENNEPIN,44.883333,-93.216667
USW00014947,MINNEAPOLIS NAS,MN,HENNEPIN,44.88333,-93.21667
USW00014927,ST PAUL DOWNTOWN AP,MN,DAKOTA,44.93333,-93.06667
USW00094960,MINNEAPOLIS CRYSTAL AIRPORT,MN,HENNEPIN,45.06667,-93.35
USW00014928,WILLMAR,MN,KANDIYOHI,45.11667,-95.08333
USW00014926,ST CLOUD WB AP,MN,SHERBURNE,45.58333,-94.18333
USW00014910,ALEXANDRIA MUNICIPAL AP,MN,DOUGLAS,45.86667,-95.38333
USW00094938,BRAINERD CROW WING COUNTY AP,MN,CROW WING,46.4,-94.13333
USC00212253,DULUTH WBO CITY,MN,ST. LOUIS,46.783333,-92.1
USW00014913,DULUTH WILLIAMSON JOHNSON MUNICIPAL AP,MN,ST. LOUIS,46.83333,-92.18333
USW00094909,WILLIAMSON JOHNSON MUNICIPAL AIRPORT,MN,ST. LOUIS,46.83333,-92.18333
USC00213299,GRAND RAPIDS,MN,ITASCA,47.21667,-93.51667
USW00094931,HIBBING CHISHOLM HIBBING AP,MN,ST. LOUIS,47.41667,-92.93333
USC00210643,BEMIDJI AIRPORT,MN,BELTRAMI,47.5,-94.933333
USC00213282,GRAND MARAIS,MN,COOK,47.73333,-90.35
USC00218243,THIEF RIVER FALLS 1 N,MN,PENNINGTON,48.06667,-96.18333
USW00014918,INTERNATIONAL FALLS MUNICIPAL AP,MN,KOOCHICHING,48.6,-93.4
USW00094961,BAUDETTE MUNICIPAL AP,MN,LAKE OF THE WOODS,48.71667,-94.6
USW00094967,PARK RAPIDS 2 S,MN,HUBBARD,46.9,-95.06667
USW00013832,GULFPORT LAS,MS,HARRISON,30.36667,-89.06667
USC00220521,BAY ST LOUIS NASA,MS,HANCOCK,30.36667,-89.58333
USC00223671,GULFPORT AP,MS,HARRISON,30.41667,-89.06667
USW00053858,PASCAGOULA LOTT INTL AP,MS,JACKSON,30.46361,-88.53194
USW00013820,BILOXI KEESLER AAF,MS,HARRISON,30.4,-88.91667
USW00013833,HATTIESBURG CHAIN MUNICIPAL AP,MS,FORREST,31.26667,-89.25
USW00093919,FERNWOOD MCCOMB PIKE COUNTY AP,MS,PIKE,31.25,-90.46667
USW00053808,LAUREL HATTIESBURG PINE BELT REGIONAL AP,MS,JONES,31.46667,-89.33333
USW00003961,NATCHEZ ADAM COUNTY AP,MS,ADAMS,31.61667,-91.28333
USW00093999,VICKSBURG CAA AIRPORT 2,MS,WARREN,32.23333,-90.93333
USW00013865,MERIDIAN KEY FIELD,MS,LAUDERDALE,32.33333,-88.75
USW00013956,JACKSON,MS,HINDS,32.3,-90.18333
USW00013927,JACKSON HAWKINS FIELD,MS,HINDS,32.333333,-90.216667
USC00225772,MERIDIAN,MS,LAUDERDALE,32.35,-88.66667
USW00093917,VICKSBURG ASC,MS,WARREN,32.35,-90.88333
USW00013979,VICKSBURG OLD,MS,WARREN,32.4,-90.78333
USW00003866,MERIDIAN NAAS,MS,LAUDERDALE,32.55,-88.56667
USW00053893,GOLDEN TRIANGLE,MS,LOWNDES,33.45,-88.58333
USW00013939,GREENVILLE REGIONAL AP,MS,WASHINGTON,33.48333,-90.98333
USW00013978,GREENWOOD FAA AIRPORT,MS,CARROLL,33.5,-90.08333
USW00013825,COLUMBUS AAF,MS,LOWNDES,33.63333,-88.43333
USC00229000,TUPELO,MS,LEE,34.25,-88.71667
USW00093862,TUPELO MUNICIPAL AP,MS,LEE,34.26667,-88.76667
USW00003817,MALDEN FAA AIRPORT,MO,DUNKLIN,36.6,-89.98333
USC00238880,WEST PLAINS,MO,HOWELL,36.73333,-91.85
USW00003975,POPLAR BLUFF FIELDS MEMORIAL AP,MO,BUTLER,36.76667,-90.31667
USC00235704,MONETT WSMO,MO,BARRY,36.88333,-93.9
USW00093825,ADVANCE,MO,STODDARD,37.1,-89.91667
USW00013987,JOPLIN MUNICIPAL AP,MO,JASPER,37.15,-94.5
USW00003935,CAPE GIRARDEAU MUNICIPAL AP,MO,SCOTT,37.23333,-89.56667
USW00093981,SPRINGFIELD - COOP,MO,GREENE,37.2,-93.3
USW00093996,FARMINGTON FAA AIRPORT,MO,ST. FRANCOIS,37.76667,-90.4
USW00003938,FORT LEONARD WOOD FORNEY AAF,MO,PULASKI,37.73333,-92.15
USW00013997,VICHY FAA AIRPORT,MO,MARIES,38.13333,-91.76667
USW00093995,BUTLER,MO,BATES,38.3,-94.33333
USC00231711,CLINTON,MO,HENRY,38.366667,-93.766667
USW00093963,ST LOUIS ASC,MO,ST. LOUIS (CITY),38.63333,-90.2
USW00003963,JEFFERSON CITY MEMORIAL AP,MO,CALLAWAY,38.6,-92.16667
USW00003966,ST LOUIS SPIRIT OF ST LOUIS AP,MO,ST. LOUIS,38.65,-90.63333
USW00003994,SEDALIA MEMORIAL AP,MO,PETTIS,38.7,-93.18333
USW00013930,WHITEMAN AAF,MO,JOHNSON,38.73333,-93.56667
USW00013994,ST LOUIS LAMBERT FIELD,MO,ST. LOUIS,38.75,-90.38333
USW00093910,ST LOUIS LAMBERT,MO,ST. LOUIS,38.75,-90.38333
USW00003945,COLUMBIA WB AP,MO,BOONE,38.81667,-92.21667
USW00013992,NEW FLORENCE,MO,MONTGOMERY,38.88333,-91.43333
USW00003929,RICHARDS GEBAUR AFB,MO,JACKSON,38.83333,-94.58333
USW00013983,COLUMBIA MUNICIPAL AP,MO,BOONE,38.96667,-92.36667
USW00093958,COLUMBIA,MO,BOONE,38.95,-92.33333
USW00093972,KANSAS CITY - COOP,MO,JACKSON,39.1,-94.58333
USW00013991,MARSHALL,MO,SALINE,39.08333,-93.18333
USW00013988,KANSAS CITY MUNICIPAL AP,MO,CLAY,39.11667,-94.58333
USW00003947,KANSAS CITY INTL AP,MO,PLATTE,39.3,-94.71667
USW00093994,HANNIBAL,MO,MARION,39.68333,-91.33333
USW00013982,CHILLICOTHE CAA AIRPORT,MO,LIVINGSTON,39.78333,-93.5
USW00014938,KIRKSVILLE CANNON MEMORIAL AP,MO,ADAIR,40.1,-92.55
USC00237963,SPICKARD 7 W,MO,GRUNDY,40.25,-93.71667
USW00014945,TARKIO,MO,ATCHISON,40.45,-95.36667
USW00079762,SPRINGFIELD,MO,GREENE,37.2,-93.3
USW00053901,WEST PLAINS MUNICIPAL AP,MO,HOWELL,36.88333,-91.9
USC00236745,PLEASANT HILL WFO,MO,CASS,38.81667,-94.26667
USC00245811,MONIDA,MT,BEAVERHEAD,44.56667,-112.31667
USC00248857,WEST YELLOWSTONE,MT,GALLATIN,44.65,-111.1
USW00024138,DILLON AP,MT,BEAVERHEAD,45.25,-112.55
USC00241127,BROADUS,MT,POWDER RIVER,45.43333,-105.4
USW00024150,LIVINGSTON MISSION FIELD,MT,PARK,45.7,-110.45
USW00024132,BOZEMAN GALLATIN FIELD,MT,GALLATIN,45.76667,-111.16667
USW00024033,LOGAN,MT,YELLOWSTONE,45.8,-108.53333
USW00024161,WHITEHALL AP,MT,JEFFERSON,45.81667,-112.2
USW00024135,BUTTE MUNICIPAL AP,MT,SILVER BOW,45.95,-112.5
USW00024040,CUSTER,MT,YELLOWSTONE,46.11667,-107.51667
USC00244904,LAVINA,MT,GOLDEN VALLEY,46.3,-108.93333
USW00024037,MILES CITY AP,MT,CUSTER,46.43333,-105.86667
USC00243939,HARLOWTON,MT,WHEATLAND,46.45,-109.83333
USC00245685,MILES CITY,MT,CUSTER,46.40583,-105.85056
USW00094104,HELENA,MT,LEWIS AND CLARK,46.58333,-112.03333
USC00242738,ELLISTON,MT,POWELL,46.56667,-112.43333
USW00024144,HELENA,MT,LEWIS AND CLARK,46.583333,-112.03333
USC00242511,DRUMMOND CAA AIRPORT,MT,GRANITE,46.61667,-113.2
USW00024139,DRUMMOND AVIATION,MT,GRANITE,46.66667,-113.15
USW00024153,MISSOULA COUNTY AP,MT,MISSOULA,46.86667,-114.0
USW00024036,LEWISTOWN MUNICIPAL AP,MT,FERGUS,47.06667,-109.45
USW00024159,SUPERIOR,MT,MINERAL,47.2,-114.88333
USW00094051,JORDAN AP,MT,GARFIELD,47.33333,-106.93333
USW00024143,GREAT FALLS GORE FIELD,MT,CASCADE,47.48333,-111.35
USW00024112,MALMSTROM AAF,MT,CASCADE,47.5,-111.16667
USC00248211,THOMPSON FALLS POWER HOUSE,MT,SANDERS,47.6,-115.36667
USW00094028,SIDNEY RICHLAND MUNICIPAL AP,MT,RICHLAND,47.71667,-104.18333
USW00094017,WOLF POINT MUNICIPAL AP,MT,ROOSEVELT,48.1,-105.58333
USC00243557,GLASGOW,MT,VALLEY,48.183333,-106.63333
USW00094008,GLASGOW/WSO AP,MT,VALLEY,48.216667,-106.61666
USC00244558,KALISPELL WB,MT,FLATHEAD,48.2,-114.31667
USW00024035,HAVRE WB CITY,MT,HILL,48.56667,-109.66667
USW00094012,HAVRE CITY COUNTY AP,MT,HILL,48.55,-109.76667
USW00024137,CUT BANK,MT,GLACIER,48.6,-112.36666
USC00255310,MCCOOK,NE,RED WILLOW,40.2,-100.58333
USW00094040,MCCOOK MUNICIPAL AP,NE,RED WILLOW,40.20639,-100.59139
USW00024020,HAYES CENTER AP,NE,HAYES,40.51667,-100.96667
USW00024091,IMPERIAL FAA AIRPORT,NE,CHASE,40.51667,-101.61667
USW00014905,KEARNEY MUNICIPAL AP,NE,BUFFALO,40.73333,-99.0
USW00014971,LINCOLN,NE,LANCASTER,40.81667,-96.7
USW00014994,LEXINGTON,NE,DAWSON,40.8,-99.76667
USW00014904,LINCOLN AAF,NE,LANCASTER,40.85,-96.75
USW00014939,LINCOLN WSO AIRPORT,NE,LANCASTER,40.85,-96.75
USW00014935,GRAND ISLAND WB AP,NE,HALL,40.95,-98.31667
USW00014949,BELLEVUE OFFUTT AFB,NE,SARPY,41.11667,-95.9
USW00024023,NORTH PLATTE MUNICIPAL AP,NE,LINCOLN,41.13333,-100.7
USC00256070,NORTH PLATTE WB CITY,NE,LINCOLN,41.13333,-100.75
USW00024030,SIDNEY MUNICIPAL AP,NE,CHEYENNE,41.13333,-103.03333
USW00014942,OMAHA WB AP,NE,DOUGLAS,41.3,-95.9
USW00094918,OMAHA,NE,DOUGLAS,41.36667,-96.01667
USW00094951,COLUMBUS,NE,PLATTE,41.448,-97.34264
USW00094946,BROKEN BOW MUNICIPAL AP,NE,CUSTER,41.43333,-99.65
USW00094958,ORD,NE,VALLEY,41.61667,-98.95
USW00024028,SCOTTSBLUFF,NE,SCOTTS BLUFF,41.816667,-103.63333
USW00014941,NORFOLK,NE,MADISON,41.98333,-97.43333
USC00255700,MULLEN,NE,HOOKER,42.05,-101.05
USW00024044,ALLIANCE MUNICIPAL AP,NE,BOX BUTTE,42.05,-102.8
USC00251575,CHADRON AIRPORT,NE,DAWES,42.83333,-103.08333
USW00024017,CHADRON MUNICIPAL AP,NE,DAWES,42.8375,-103.09528
USW00024032,VALENTINE,NE,CHERRY,42.88333,-100.55
USC00319462,WILMINGTON,NC,NEW HANOVER,34.23333,-77.95
USW00013748,WILMINGTON WSO AP,NC,NEW HANOVER,34.26667,-77.91667
USW00013776,LUMBERTON MUNICIPAL AIRPORT,NC,ROBESON,34.61667,-79.06667
USW00093743,SWANSBORO BOGUE FIELD MCAF,NC,CARTERET,34.68333,-77.03333
USW00093727,JACKSONVILLE,NC,ONSLOW,34.71667,-77.43966
USW00093765,BEAUFORT MOREHEAD CITY AP,NC,CARTERET,34.73333,-76.66667
USW00013754,HAVELOCK CHERRY POINT MCAS,NC,CRAVEN,34.9,-76.88333
USW00093740,FAYETTEVILLE REGIONAL AP GRANNIS FIELD,NC,CUMBERLAND,35.0,-78.88333
USW00093719,NEW BERN CRAVEN COUNTY REGIONAL AP,NC,CRAVEN,35.06667,-77.03333
USW00093737,FORT BRAGG SIMMONS AAF,NC,CUMBERLAND,35.13333,-78.93333
USW00013714,FAYETTEVILLE POPE AAF,NC,CUMBERLAND,35.18333,-79.01667
USW00013745,CAPE HATTERAS WSO,NC,DARE,35.25,-75.516667
USC00311695,CHARLOTTE,NC,MECKLENBURG,35.23333,-80.83333
USW00013881,CHARLOTTE CANNON AP,NC,MECKLENBURG,35.23333,-80.9
USW00093729,CAPE HATTERAS WSO,NC,DARE,35.26667,-75.55
USW00013713,GOLDSBORO SEYMOUR JOHNSON AFB,NC,WAYNE,35.35,-77.96667
USW00093726,KINSTON STALLINGS FIELD,NC,LENOIR,35.31667,-77.63333
USW00003812,ASHEVILLE WSO AIRPORT,NC,BUNCOMBE,35.43333,-82.55
USW00013872,ASHEVILLE,NC,BUNCOMBE,35.59617,-82.55417
USC00317079,RALEIGH,NC,WAKE,35.78333,-78.61667
USC00317081,RALEIGH MUNICIPAL AP,NC,WAKE,35.75,-78.61667
USC00315921,MOUNT MITCHELL,NC,YANCEY,35.76667,-82.26667
USW00093759,ROCKY MOUNT WILSON AP,NC,NASH,35.85,-77.88333
USW00013722,DURHAM,NC,WAKE,35.86667,-78.78333
USW00013766,MANTEO AIRPORT,NC,DARE,35.91667,-75.7
USW00013746,ROCKY MOUNT FAA AP,NC,EDGECOMBE,35.95,-77.78333
USW00013761,EDENTON MCAS,NC,CHOWAN,36.01667,-76.56667
USW00013723,GREENSBORO HIGH POINT AP,NC,GUILFORD,36.08333,-79.95
USW00093807,WINSTON SALEM REYNOLDS AP,NC,FORSYTH,36.13333,-80.23333
USW00013765,HARVEY POINT NAAS,NC,PERQUIMANS,36.16667,-76.33333
USW00013774,WEEKSVILLE NAF,NC,PASQUOTANK,36.23,-76.13
USW00013786,ELIZABETH CITY MUNICIPAL AP,NC,PASQUOTANK,36.26667,-76.18333
USW00013747,WARRENTON WB AP,NC,WARREN,36.41667,-78.16667
USW00024011,BISMARCK MUNICIPAL AP,ND,BURLEIGH,43.7667,-100.75
USW00024012,DICKINSON MUNICIPAL AP,ND,STARK,46.88333,-102.81667
USC00323376,GARRISON,ND,MCLEAN,47.63333,-101.41667
USW00014916,GRAND FORKS MUNICIPAL ARPT,ND,GRAND FORKS,47.93333,-97.08333
USW00094925,GRAND FORKS AF,ND,GRAND FORKS,47.95,-97.36667
USC00322148,DEVILS LAKE MUNICIPAL AP,ND,RAMSEY,48.11667,-98.91667
USW00014912,DEVILS LAKE KDLR,ND,RAMSEY,48.11667,-98.86667
USW00024013,MINOT MUNICIPAL AP,ND,WARD,48.25,-101.28333
USW00094011,MINOT AFB,ND,WARD,48.41667,-101.33333
USW00014924,PEMBINA 2 N,ND,PEMBINA,48.95,-97.25
USW00094038,HETTINGER MUNICIPAL AP,ND,ADAMS,46.01667,-102.65
USW00013903,ARDMORE AAF,OK,CARTER,34.3,-97.01667
USW00013965,ARDMORE INTERMEDIATE FLD,OK,CARTER,34.3,-97.15
USW00003950,LAWTON MUNICIPAL AP,OK,COMANCHE,34.56667,-98.41667
USW00013945,FORT SILL POST FIELD AF,OK,COMANCHE,34.65,-98.38333
USW00013902,ALTUS AAF,OK,KIOWA,34.8,-99.0
USW00093950,MCALESTER FAA AIRPORT,OK,PITTSBURG,34.88333,-95.78333
USW00093986,HOBART FAA AP,OK,KIOWA,35.0,-99.05
USW00093908,NORMAN NAS,OK,CLEVELAND,35.23333,-97.41667
USW00013999,CLINTON NAS,OK,WASHITA,35.36667,-99.18333
USW00003932,CLINTON SHERMAN AFB,OK,WASHITA,35.36667,-99.2
USC00342849,ELK CITY,OK,BECKHAM,35.41667,-99.38333
USC00346656,OKLAHOMA CITY PENN AVENUE,OK,OKLAHOMA,35.46667,-97.5
USW00093953,MUSKOGEE,OK,MUSKOGEE,35.73333,-95.36667
USW00053908,TULSA RICHARD L JONES JR AP,OK,TULSA,36.03333,-95.98333
USC00341157,BROKEN ARROW 2 SW,OK,TULSA,36.05,-95.78333
USW00013968,TULSA WSO AP,OK,TULSA,36.2,-95.9
USW00003965,STILLWATER REGIONAL AP,OK,PAYNE,36.16667,-97.08333
USW00013975,GAGE AIRPORT,OK,ELLIS,36.3,-99.76667
USW00013909,VANCE AFB,OK,GARFIELD,36.33333,-97.83333
USC00349404,WAYNOKA,OK,WOODS,36.58333,-98.85
USW00013969,PONCA CITY MUNICIPAL AP,OK,KAY,36.73333,-97.1
USW00003959,BARTLESVILLE 2 W,OK,OSAGE,36.75,-96.0
USW00093818,CHESAPEAKE HUNTINGTON AP,OH,LAWRENCE,38.41667,-82.5
USW00093812,CINCINNATI LUNKEN AP,OH,HAMILTON,39.1,-84.43333
USW00003871,CINCINNATI ASC,OH,HAMILTON,39.1,-84.51667
USW00093890,CINCINNATI ABBE WSO,OH,HAMILTON,39.15,-84.51667
USW00053855,HAMILTON FAIRFIELD AP,OH,BUTLER,39.36667,-84.53333
USW00053859,MIAMISBURG DAYTON GENERAL AP SOUTH,OH,MONTGOMERY,39.58333,-84.21667
USW00013813,WRIGHT PATTERSON AAF,OH,MONTGOMERY,39.8,-84.1
USW00013812,COLUMBUS RICKENBACKER,OH,FRANKLIN,39.81667,-82.93333
USW00003867,SPRINGFIELD AF,OH,CLARK,39.85,-83.83333
USW00013840,WRIGHT PATTERSON AAF,OH,GREENE,39.81667,-84.03333
USW00093815,DAYTON JAMES M COX MUNICIPAL AP,OH,MONTGOMERY,39.9,-84.2
USW00093824,ZANESVILLE MUNICIPAL AP,OH,MUSKINGUM,39.95,-81.9
USW00093834,COLUMBUS NAS,OH,FRANKLIN,39.98333,-82.88333
USW00093891,COLUMBUS,OH,FRANKLIN,39.96667,-83.0
USW00014821,PORT COLUMBUS,OH,FRANKLIN,39.98333,-82.86667
USW00004804,COLUMBUS OHIO STATE UNIVERSITY AP,OH,FRANKLIN,40.08333,-83.06667
USW00004852,NEW PHILADELPHIA,OH,TUSCARAWAS,40.46667,-81.41667
USW00004855,MARION MUNICIPAL AP,OH,MARION,40.61667,-83.06667
USW00014823,EAST LIVERPOOL WB AP,OH,COLUMBIANA,40.68333,-80.63333
USW00004850,LIMA ALLEN COUNTY AP,OH,ALLEN,40.7,-84.03333
USW00014891,LAHM,OH,RICHLAND,40.81667,-82.51667
USW00014895,AKRON CANTON WSO AP,OH,SUMMIT,40.91667,-81.43333
USW00014813,AKRON MUNICIPAL AP,OH,SUMMIT,41.03333,-81.45
USW00014825,FINDLAY AP,OH,HANCOCK,41.01667,-83.66667
USW00014896,AKRON NAS,OH,SUMMIT,41.03333,-81.48333
USW00014852,YOUNGSTOWN MUNICIPAL AP,OH,TRUMBULL,41.26667,-80.66667
USW00014820,HOPKINS,OH,CUYAHOGA,41.4,-81.85
USW00014846,SANDUSKY WB CITY,OH,ERIE,41.416667,-82.666667
USC00331662,CLEVELAND WB CITY,OH,CUYAHOGA,41.5,-81.7
USW00004853,CLEVELAND BURKE LAKEFRONT AP,OH,CUYAHOGA,41.51667,-81.68333
USW00014849,TOLEDO WBAS,OH,WOOD,41.56667,-83.46667
USW00004848,TOLEDO EXECUTIVE AIRPORT,OH,WOOD,41.56327,-83.47671
USW00094830,TOLEDO MUNICIPAL AP,OH,LUCAS,41.56667,-83.46667
USC00338366,TOLEDO,OH,LUCAS,41.65,-83.53333
USW00014843,PERRY CAA AP,OH,LAKE,41.78333,-81.1
USW00004857,ASHTABULA,OH,ASHTABULA,41.78333,-80.7
USW00024236,SISKIYOU SUMMIT,OR,JACKSON,42.08333,-122.56667
USW00024249,KLAMATH FALLS,OR,KLAMATH,42.13333,-121.75
USW00024250,LAKEVIEW NAS,OR,LAKE,42.15,-120.4
USW00024224,KLAMATH FALLS MUNICIPAL AP,OR,KLAMATH,42.18333,-121.75
USW00094236,KLAMATH FALLS AP,OR,KLAMATH,42.15,-121.73333
USW00094285,LAKEVIEW,OR,LAKE,42.16667,-120.4
USW00024225,MEDFORD WB AP,OR,JACKSON,42.33333,-122.85
USW00094107,ROME CAA AIRPORT,OR,MALHEUR,42.58333,-117.88333
USW00024235,SEXTON SUMMIT WB,OR,JOSEPHINE,42.61667,-123.36667
