DATE,LATITUDE,LONGITUDE,NAME,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,HTDD,PRCP,TAVG,TMAX,TMIN,TSUN,msa,msa_code
2020,40.23451,-85.39356,"MUNCIE DELAWARE CO AIRPORT, IN US",659.1,0.0,86.0,13.0,161.0,27.0,-16.0,34.4,2723.9,848.0,12.86,18.07,7.64,,"Muncie, IN Metro Area",341
2021,40.23451,-85.39356,"MUNCIE DELAWARE CO AIRPORT, IN US",784.4,1.0,92.0,21.0,172.0,25.0,-20.5,35.0,2765.7,970.7,13.12,18.2,8.05,,"Muncie, IN Metro Area",341
2022,40.23451,-85.39356,"MUNCIE DELAWARE CO AIRPORT, IN US",671.4,3.0,102.0,35.0,171.0,21.0,-22.1,36.1,2674.1,720.0,12.1,17.56,6.64,,"Muncie, IN Metro Area",341
2023,40.23451,-85.39356,"MUNCIE DELAWARE CO AIRPORT, IN US",535.6,0.0,76.0,6.0,177.0,14.0,-12.1,34.4,2634.2,843.0,13.08,18.67,7.49,,"Muncie, IN Metro Area",341
2012,39.64981,-79.92064,"MORGANTOWN MUNICIPAL AIRPORT, WV US",611.8,0.0,89.0,10.0,175.0,25.0,-13.3,38.3,2338.9,899.1,13.22,19.0,7.44,,"Morgantown, WV Metro Area",338
2013,39.64981,-79.92064,"MORGANTOWN MUNICIPAL AIRPORT, WV US",485.7,0.0,116.0,25.0,168.0,5.0,-15.6,33.3,2759.9,1047.1,11.89,16.9,6.87,,"Morgantown, WV Metro Area",338
2014,39.64981,-79.92064,"MORGANTOWN MUNICIPAL AIRPORT, WV US",527.2,6.0,115.0,37.0,165.0,6.0,-22.7,32.8,3069.6,1065.9,11.46,16.95,5.97,,"Morgantown, WV Metro Area",338
2015,39.64981,-79.92064,"MORGANTOWN MUNICIPAL AIRPORT, WV US",654.3,6.0,91.0,28.0,177.0,22.0,-21.6,34.4,2963.4,1038.7,12.74,18.35,7.14,,"Morgantown, WV Metro Area",338
2016,39.64981,-79.92064,"MORGANTOWN MUNICIPAL AIRPORT, WV US",693.2,1.0,93.0,24.0,185.0,15.0,-19.9,34.4,2336.7,1163.7,13.35,18.93,7.77,,"Morgantown, WV Metro Area",338
2017,39.64981,-79.92064,"MORGANTOWN MUNICIPAL AIRPORT, WV US",489.8,0.0,87.0,20.0,177.0,2.0,-16.6,32.2,2273.6,1256.3,12.9,18.25,7.55,,"Morgantown, WV Metro Area",338
2018,39.64981,-79.92064,"MORGANTOWN MUNICIPAL AIRPORT, WV US",695.4,4.0,118.0,23.0,168.0,12.0,-21.0,33.9,2835.0,1390.0,12.42,17.44,7.4,,"Morgantown, WV Metro Area",338
2019,39.64981,-79.92064,"MORGANTOWN MUNICIPAL AIRPORT, WV US",631.0,2.0,106.0,19.0,177.0,16.0,-19.3,33.9,2677.1,1144.4,12.94,18.46,7.42,,"Morgantown, WV Metro Area",338
2020,39.64981,-79.92064,"MORGANTOWN MUNICIPAL AIRPORT, WV US",611.9,0.0,80.0,9.0,158.0,26.0,-11.0,35.0,2565.5,1034.6,13.02,18.41,7.63,,"Morgantown, WV Metro Area",338
2021,39.64981,-79.92064,"MORGANTOWN MUNICIPAL AIRPORT, WV US",623.5,0.0,103.0,14.0,184.0,10.0,-14.3,33.9,2662.0,1205.5,13.04,18.4,7.68,,"Morgantown, WV Metro Area",338
2022,39.64981,-79.92064,"MORGANTOWN MUNICIPAL AIRPORT, WV US",558.6,2.0,100.0,26.0,173.0,15.0,-18.8,35.0,2492.3,1086.6,12.34,17.98,6.69,,"Morgantown, WV Metro Area",338
2023,39.64981,-79.92064,"MORGANTOWN MUNICIPAL AIRPORT, WV US",463.9,0.0,86.0,6.0,176.0,10.0,-13.8,34.4,2451.9,899.8,13.29,19.01,7.57,,"Morgantown, WV Metro Area",338
2012,42.63753,-89.06424,"AFTON JANESVILLE WWTP, WI US",583.4,5.0,132.0,35.0,154.0,45.0,-20.6,39.4,3213.9,637.0,10.73,16.78,4.68,,"Janesville-Beloit, WI Metro Area",269
2013,42.63753,-89.06424,"AFTON JANESVILLE WWTP, WI US",352.3,11.0,156.0,69.0,143.0,14.0,-24.4,35.6,3990.3,1034.4,7.68,13.34,2.02,,"Janesville-Beloit, WI Metro Area",269
2014,42.63753,-89.06424,"AFTON JANESVILLE WWTP, WI US",325.3,36.0,160.0,83.0,135.0,1.0,-28.3,32.2,4571.6,819.2,6.85,12.55,1.16,,"Janesville-Beloit, WI Metro Area",269
2015,42.63753,-89.06424,"AFTON JANESVILLE WWTP, WI US",289.4,25.0,129.0,54.0,146.0,6.0,-24.4,33.9,4157.3,959.1,8.67,14.52,2.83,,"Janesville-Beloit, WI Metro Area",269
2016,42.63753,-89.06424,"AFTON JANESVILLE WWTP, WI US",507.5,16.0,126.0,48.0,159.0,12.0,-25.6,33.9,3406.8,1093.9,10.11,15.59,4.64,,"Janesville-Beloit, WI Metro Area",269
2017,42.63753,-89.06424,"AFTON JANESVILLE WWTP, WI US",394.6,9.0,129.0,38.0,156.0,17.0,-23.3,35.0,3347.0,1121.6,9.74,15.51,3.98,,"Janesville-Beloit, WI Metro Area",269
2018,42.63753,-89.06424,"AFTON JANESVILLE WWTP, WI US",480.6,20.0,166.0,58.0,141.0,14.0,-28.3,35.6,3970.8,1189.2,8.44,13.77,3.11,,"Janesville-Beloit, WI Metro Area",269
2019,42.63753,-89.06424,"AFTON JANESVILLE WWTP, WI US",373.1,18.0,161.0,63.0,134.0,8.0,-34.4,33.9,4139.8,1268.4,8.06,13.33,2.8,,"Janesville-Beloit, WI Metro Area",269
2020,42.63753,-89.06424,"AFTON JANESVILLE WWTP, WI US",432.4,5.0,158.0,40.0,134.0,14.0,-25.0,33.3,3790.1,1007.1,9.24,14.75,3.74,,"Janesville-Beloit, WI Metro Area",269
2021,42.63753,-89.06424,"AFTON JANESVILLE WWTP, WI US",505.2,19.0,143.0,53.0,155.0,21.0,-26.7,35.0,3848.6,737.8,9.61,15.43,3.8,,"Janesville-Beloit, WI Metro Area",269
2022,42.63753,-89.06424,"AFTON JANESVILLE WWTP, WI US",433.3,14.0,156.0,64.0,140.0,16.0,-26.1,36.1,3738.0,900.7,8.4,14.08,2.72,,"Janesville-Beloit, WI Metro Area",269
2023,42.63753,-89.06424,"AFTON JANESVILLE WWTP, WI US",401.4,5.0,146.0,32.0,146.0,15.0,-23.9,36.7,3633.9,760.7,10.0,15.63,4.38,,"Janesville-Beloit, WI Metro Area",269
2012,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",1258.0,0.0,91.0,7.0,212.0,95.0,-13.9,43.9,2041.7,635.8,16.34,23.28,9.41,,"Wichita, KS Metro Area",474
2013,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",966.8,0.0,121.0,18.0,178.0,59.0,-16.1,41.7,2513.5,1028.0,13.45,19.77,7.14,,"Wichita, KS Metro Area",474
2014,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",1006.3,1.0,108.0,23.0,197.0,70.0,-20.5,40.0,2764.5,650.6,13.8,20.28,7.33,,"Wichita, KS Metro Area",474
2015,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",1038.8,0.0,95.0,18.0,210.0,64.0,-17.7,38.9,2401.4,1067.8,15.14,21.46,8.82,,"Wichita, KS Metro Area",474
2016,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",1119.7,2.0,97.0,13.0,222.0,76.0,-23.2,40.6,1971.3,1285.7,15.79,22.29,9.28,,"Wichita, KS Metro Area",474
2017,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",967.9,0.0,85.0,8.0,208.0,55.0,-15.5,41.7,2015.5,859.8,15.19,21.6,8.77,,"Wichita, KS Metro Area",474
2018,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",1162.5,1.0,117.0,13.0,192.0,87.0,-18.8,38.3,2400.3,783.1,14.45,20.9,8.0,,"Wichita, KS Metro Area",474
2019,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",1026.0,0.0,111.0,19.0,189.0,69.0,-16.6,40.0,2624.4,1070.1,14.02,20.01,8.03,,"Wichita, KS Metro Area",474
2020,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",962.3,0.0,109.0,8.0,192.0,72.0,-12.7,37.8,2407.3,710.9,14.5,20.91,8.08,,"Wichita, KS Metro Area",474
2021,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",982.1,3.0,88.0,14.0,197.0,66.0,-27.1,39.4,2533.6,776.8,14.62,21.1,8.13,,"Wichita, KS Metro Area",474
2022,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",1175.8,2.0,122.0,20.0,194.0,94.0,-20.5,41.7,2288.4,776.2,14.44,21.48,7.4,,"Wichita, KS Metro Area",474
2023,37.64753,-97.42999,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",1087.9,0.0,97.0,7.0,196.0,70.0,-13.8,43.9,2381.3,782.1,15.13,21.79,8.47,,"Wichita, KS Metro Area",474
2012,30.5468,-87.8807,"FAIRHOPE 2 NE, AL US",1341.5,0.0,18.0,0.0,301.0,84.0,-5.0,36.1,734.7,1620.2,19.95,26.54,13.35,,"Daphne-Fairhope-Foley, AL Metro Area",186
2013,30.5468,-87.8807,"FAIRHOPE 2 NE, AL US",1241.7,0.0,24.0,0.0,275.0,68.0,-4.4,35.6,988.9,1881.5,18.88,25.28,12.47,,"Daphne-Fairhope-Foley, AL Metro Area",186
2014,30.5468,-87.8807,"FAIRHOPE 2 NE, AL US",1225.2,0.0,40.0,0.0,259.0,84.0,-10.0,36.7,1264.8,2139.8,18.19,24.84,11.55,,"Daphne-Fairhope-Foley, AL Metro Area",186
2015,30.5468,-87.8807,"FAIRHOPE 2 NE, AL US",1437.9,0.0,31.0,0.0,288.0,88.0,-8.9,36.1,1078.5,1788.3,19.86,26.12,13.6,,"Daphne-Fairhope-Foley, AL Metro Area",186
2016,30.5468,-87.8807,"FAIRHOPE 2 NE, AL US",1417.6,0.0,26.0,0.0,292.0,96.0,-4.4,36.1,789.3,1589.6,19.81,26.36,13.25,,"Daphne-Fairhope-Foley, AL Metro Area",186
2017,30.5468,-87.8807,"FAIRHOPE 2 NE, AL US",1294.0,0.0,19.0,0.0,307.0,66.0,-7.2,35.6,644.7,2107.4,19.74,26.21,13.26,,"Daphne-Fairhope-Foley, AL Metro Area",186
2018,30.5468,-87.8807,"FAIRHOPE 2 NE, AL US",1370.6,0.0,38.0,0.0,268.0,86.0,-10.0,35.6,1021.0,2132.3,19.25,25.72,12.77,,"Daphne-Fairhope-Foley, AL Metro Area",186
2019,30.5468,-87.8807,"FAIRHOPE 2 NE, AL US",1367.3,0.0,24.0,0.0,278.0,104.0,-6.1,36.7,967.2,1486.4,19.43,26.08,12.78,,"Daphne-Fairhope-Foley, AL Metro Area",186
2020,30.5468,-87.8807,"FAIRHOPE 2 NE, AL US",,0.0,28.0,,,,-5.0,,,1843.2,,,12.57,,"Daphne-Fairhope-Foley, AL Metro Area",186
2021,30.5468,-87.8807,"FAIRHOPE 2 NE, AL US",1197.2,0.0,21.0,0.0,284.0,53.0,-7.8,35.0,,1948.8,19.07,25.15,12.98,,"Daphne-Fairhope-Foley, AL Metro Area",186
2022,30.5468,-87.8807,"FAIRHOPE 2 NE, AL US",1406.7,0.0,25.0,0.0,286.0,59.0,-6.7,37.8,816.5,1753.6,19.66,25.5,13.82,,"Daphne-Fairhope-Foley, AL Metro Area",186
2023,30.5468,-87.8807,"FAIRHOPE 2 NE, AL US",1602.8,0.0,8.0,0.0,288.0,95.0,-1.1,38.3,671.5,1250.7,20.87,26.58,15.16,,"Daphne-Fairhope-Foley, AL Metro Area",186
2012,36.90371,-76.19266,"NORFOLK INTERNATIONAL AIRPORT, VA US",1004.2,0.0,20.0,0.0,206.0,37.0,-5.6,38.9,1309.6,1228.6,17.09,21.72,12.45,,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",461
2013,36.90371,-76.19266,"NORFOLK INTERNATIONAL AIRPORT, VA US",953.9,0.0,43.0,1.0,186.0,32.0,-5.0,35.6,1841.1,1160.2,15.85,20.3,11.4,,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",461
2014,36.90371,-76.19266,"NORFOLK INTERNATIONAL AIRPORT, VA US",933.0,0.0,57.0,7.0,196.0,25.0,-14.3,37.2,1938.7,1277.9,15.44,19.98,10.91,,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",461
2015,36.90371,-76.19266,"NORFOLK INTERNATIONAL AIRPORT, VA US",1071.4,0.0,50.0,10.0,206.0,34.0,-12.7,37.2,2024.1,1276.1,16.48,20.91,12.06,,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",461
2016,36.90371,-76.19266,"NORFOLK INTERNATIONAL AIRPORT, VA US",1086.0,0.0,36.0,4.0,200.0,43.0,-8.2,36.7,1422.8,1749.9,16.66,21.12,12.19,,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",461
2017,36.90371,-76.19266,"NORFOLK INTERNATIONAL AIRPORT, VA US",1143.4,0.0,34.0,4.0,214.0,46.0,-8.8,37.8,1505.0,1250.0,17.27,21.88,12.66,,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",461
2018,36.90371,-76.19266,"NORFOLK INTERNATIONAL AIRPORT, VA US",1259.5,0.0,47.0,7.0,203.0,37.0,-12.1,36.1,1792.9,1440.0,16.92,21.34,12.49,,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",461
2019,36.90371,-76.19266,"NORFOLK INTERNATIONAL AIRPORT, VA US",1204.6,0.0,27.0,3.0,211.0,51.0,-6.6,37.8,1583.5,1174.0,17.4,21.95,12.84,,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",461
2020,36.90371,-76.19266,"NORFOLK INTERNATIONAL AIRPORT, VA US",1143.1,0.0,20.0,0.0,211.0,54.0,-3.8,38.9,1423.8,1431.0,17.75,22.29,13.21,,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",461
2021,36.90371,-76.19266,"NORFOLK INTERNATIONAL AIRPORT, VA US",1057.6,0.0,29.0,0.0,210.0,47.0,-2.7,36.1,1521.2,988.8,16.8,21.44,12.16,,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",461
2022,36.90371,-76.19266,"NORFOLK INTERNATIONAL AIRPORT, VA US",1026.9,0.0,58.0,4.0,189.0,41.0,-11.0,36.1,1668.2,996.1,16.26,20.94,11.58,,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",461
2023,36.90371,-76.19266,"NORFOLK INTERNATIONAL AIRPORT, VA US",948.8,0.0,19.0,0.0,200.0,27.0,-5.5,36.1,1494.2,1285.0,17.04,21.56,12.53,,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",461
2012,36.0969,-79.94316,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",879.6,0.0,46.0,0.0,207.0,39.0,-8.3,38.9,1610.9,934.8,16.07,21.75,10.38,,"Greensboro-High Point, NC Metro Area",239
2013,36.0969,-79.94316,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",750.7,0.0,80.0,1.0,181.0,11.0,-7.2,33.9,2052.3,1280.8,14.66,19.93,9.39,,"Greensboro-High Point, NC Metro Area",239
2014,36.0969,-79.94316,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",808.0,0.0,83.0,6.0,198.0,27.0,-14.9,35.6,2146.3,924.3,14.58,20.28,8.87,,"Greensboro-High Point, NC Metro Area",239
2015,36.0969,-79.94316,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",967.0,0.0,61.0,6.0,210.0,40.0,-14.3,36.7,2079.8,1232.4,15.98,21.51,10.46,,"Greensboro-High Point, NC Metro Area",239
2016,36.0969,-79.94316,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",1069.5,0.0,60.0,6.0,219.0,56.0,-9.3,36.7,1639.9,1007.5,16.37,22.02,10.72,,"Greensboro-High Point, NC Metro Area",239
2017,36.0969,-79.94316,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",874.7,0.0,55.0,4.0,217.0,23.0,-14.3,36.1,1563.0,1088.2,16.08,21.77,10.4,,"Greensboro-High Point, NC Metro Area",239
2018,36.0969,-79.94316,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",1059.2,0.0,73.0,8.0,194.0,42.0,-14.3,35.0,2001.4,1629.1,15.6,20.93,10.27,,"Greensboro-High Point, NC Metro Area",239
2019,36.0969,-79.94316,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",1028.9,0.0,57.0,1.0,203.0,50.0,-9.9,35.6,1900.9,1320.7,16.16,21.7,10.62,,"Greensboro-High Point, NC Metro Area",239
2020,36.0969,-79.94316,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",819.9,0.0,50.0,0.0,184.0,29.0,-8.8,35.0,1783.3,1610.2,15.7,21.01,10.4,,"Greensboro-High Point, NC Metro Area",239
2021,36.0969,-79.94316,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",837.5,0.0,68.0,0.0,209.0,30.0,-5.5,35.0,1919.1,1032.5,15.59,21.29,9.89,,"Greensboro-High Point, NC Metro Area",239
2022,36.0969,-79.94316,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",867.5,0.0,74.0,4.0,203.0,37.0,-14.9,35.6,1730.0,1214.3,15.33,21.1,9.56,,"Greensboro-High Point, NC Metro Area",239
2023,36.0969,-79.94316,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",739.2,0.0,48.0,0.0,197.0,29.0,-7.1,35.0,1760.0,1164.4,15.83,21.48,10.19,,"Greensboro-High Point, NC Metro Area",239
2012,35.79082,-78.69875,"RALEIGH STATE UNIVERSITY, NC US",1031.1,0.0,35.0,0.0,221.0,60.0,-6.7,40.6,1389.2,1283.9,17.13,23.15,11.12,,"Raleigh-Cary, NC Metro Area",384
2013,35.79082,-78.69875,"RALEIGH STATE UNIVERSITY, NC US",903.1,0.0,58.0,0.0,202.0,33.0,-6.7,35.0,1803.8,1334.9,15.76,21.39,10.12,,"Raleigh-Cary, NC Metro Area",384
2014,35.79082,-78.69875,"RALEIGH STATE UNIVERSITY, NC US",963.6,0.0,71.0,4.0,203.0,50.0,-12.8,36.1,1924.6,1500.3,15.5,21.33,9.66,,"Raleigh-Cary, NC Metro Area",384
2015,35.79082,-78.69875,"RALEIGH STATE UNIVERSITY, NC US",1065.7,0.0,62.0,5.0,208.0,59.0,-13.9,38.9,2015.4,1494.5,16.36,21.92,10.8,,"Raleigh-Cary, NC Metro Area",384
2016,35.79082,-78.69875,"RALEIGH STATE UNIVERSITY, NC US",1086.9,0.0,60.0,2.0,212.0,64.0,-9.4,37.2,1554.6,1442.7,16.65,22.42,10.89,,"Raleigh-Cary, NC Metro Area",384
2017,35.79082,-78.69875,"RALEIGH STATE UNIVERSITY, NC US",1060.8,0.0,53.0,2.0,228.0,51.0,-11.7,38.3,1437.0,1204.1,17.14,22.91,11.38,,"Raleigh-Cary, NC Metro Area",384
2018,35.79082,-78.69875,"RALEIGH STATE UNIVERSITY, NC US",1201.2,0.0,48.0,2.0,202.0,56.0,-12.2,37.2,1756.4,1590.6,16.59,21.96,11.22,,"Raleigh-Cary, NC Metro Area",384
2019,35.79082,-78.69875,"RALEIGH STATE UNIVERSITY, NC US",1165.1,0.0,32.0,0.0,213.0,65.0,-7.8,36.7,1673.4,1203.3,17.15,22.73,11.57,,"Raleigh-Cary, NC Metro Area",384
2020,35.79082,-78.69875,"RALEIGH STATE UNIVERSITY, NC US",1017.1,0.0,34.0,0.0,213.0,55.0,-5.0,35.6,1464.9,1645.3,17.17,22.62,11.73,,"Raleigh-Cary, NC Metro Area",384
2021,35.79082,-78.69875,"RALEIGH STATE UNIVERSITY, NC US",997.5,0.0,45.0,0.0,220.0,50.0,-6.1,36.1,1631.2,1206.4,16.68,22.43,10.94,,"Raleigh-Cary, NC Metro Area",384
2022,35.79082,-78.69875,"RALEIGH STATE UNIVERSITY, NC US",,,,1.0,223.0,69.0,,37.8,,1215.2,,22.72,,,"Raleigh-Cary, NC Metro Area",384
2023,35.79082,-78.69875,"RALEIGH STATE UNIVERSITY, NC US",1011.9,0.0,36.0,0.0,226.0,59.0,-6.1,37.8,1400.2,1201.8,17.42,23.35,11.48,,"Raleigh-Cary, NC Metro Area",384
2012,43.904,-92.49207,"ROCHESTER INTERNATIONAL AIRPORT, MN US",480.3,10.0,125.0,47.0,159.0,21.0,-24.4,35.6,3407.2,631.6,10.1,15.7,4.5,,"Rochester, MN Metro Area",392
2013,43.904,-92.49207,"ROCHESTER INTERNATIONAL AIRPORT, MN US",349.0,23.0,177.0,89.0,128.0,10.0,-26.0,36.1,4382.0,1061.4,6.35,11.26,1.44,,"Rochester, MN Metro Area",392
2014,43.904,-92.49207,"ROCHESTER INTERNATIONAL AIRPORT, MN US",259.6,46.0,162.0,97.0,124.0,0.0,-30.5,30.6,4981.6,865.1,5.4,10.42,0.38,,"Rochester, MN Metro Area",392
2015,43.904,-92.49207,"ROCHESTER INTERNATIONAL AIRPORT, MN US",267.0,26.0,132.0,70.0,131.0,1.0,-27.1,33.9,4506.7,905.2,7.79,12.85,2.73,,"Rochester, MN Metro Area",392
2016,43.904,-92.49207,"ROCHESTER INTERNATIONAL AIRPORT, MN US",335.6,20.0,134.0,64.0,149.0,4.0,-31.6,33.9,3805.4,1107.2,8.63,13.46,3.79,,"Rochester, MN Metro Area",392
2017,43.904,-92.49207,"ROCHESTER INTERNATIONAL AIRPORT, MN US",260.7,14.0,140.0,67.0,128.0,5.0,-27.1,35.6,3860.3,831.0,7.73,12.7,2.77,,"Rochester, MN Metro Area",392
2018,43.904,-92.49207,"ROCHESTER INTERNATIONAL AIRPORT, MN US",381.2,26.0,181.0,95.0,132.0,12.0,-27.7,35.0,4504.4,995.6,6.63,11.55,1.72,,"Rochester, MN Metro Area",392
2019,43.904,-92.49207,"ROCHESTER INTERNATIONAL AIRPORT, MN US",273.1,37.0,170.0,90.0,122.0,1.0,-34.3,32.2,4780.4,1402.8,5.95,10.81,1.08,,"Rochester, MN Metro Area",392
2020,43.904,-92.49207,"ROCHESTER INTERNATIONAL AIRPORT, MN US",341.1,15.0,174.0,72.0,130.0,6.0,-31.0,33.9,4401.9,794.0,7.53,12.68,2.38,,"Rochester, MN Metro Area",392
2021,43.904,-92.49207,"ROCHESTER INTERNATIONAL AIRPORT, MN US",381.0,19.0,148.0,65.0,140.0,11.0,-30.5,35.0,4240.8,703.7,8.24,13.54,2.94,,"Rochester, MN Metro Area",392
2022,43.904,-92.49207,"ROCHESTER INTERNATIONAL AIRPORT, MN US",311.2,35.0,170.0,86.0,138.0,6.0,-29.3,35.6,4306.5,894.1,6.53,11.77,1.29,,"Rochester, MN Metro Area",392
2023,43.904,-92.49207,"ROCHESTER INTERNATIONAL AIRPORT, MN US",374.3,9.0,155.0,59.0,143.0,7.0,-27.1,36.1,4256.5,771.8,8.57,13.86,3.28,,"Rochester, MN Metro Area",392
2012,43.52808,-84.08133,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",464.1,0.0,125.0,25.0,143.0,22.0,-16.7,37.8,3137.2,865.8,10.77,15.99,5.55,,"Saginaw, MI Metro Area",398
2013,43.52808,-84.08133,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",355.6,2.0,148.0,62.0,139.0,9.0,-17.8,35.0,3675.6,841.6,8.61,13.54,3.68,,"Saginaw, MI Metro Area",398
2014,43.52808,-84.08133,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",286.7,18.0,143.0,81.0,132.0,1.0,-23.8,32.2,4248.3,810.0,7.68,12.65,2.71,,"Saginaw, MI Metro Area",398
2015,43.52808,-84.08133,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",388.9,11.0,120.0,54.0,140.0,2.0,-26.0,33.9,3975.8,816.3,9.45,14.52,4.38,,"Saginaw, MI Metro Area",398
2016,43.52808,-84.08133,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",454.8,0.0,122.0,45.0,145.0,9.0,-17.7,33.3,3185.5,806.2,10.32,15.18,5.45,,"Saginaw, MI Metro Area",398
2017,43.52808,-84.08133,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",358.0,3.0,122.0,50.0,142.0,8.0,-21.0,35.0,3293.8,959.6,9.72,14.61,4.82,,"Saginaw, MI Metro Area",398
2018,43.52808,-84.08133,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",477.6,5.0,152.0,45.0,134.0,11.0,-21.6,34.4,3794.0,795.9,9.1,13.66,4.54,,"Saginaw, MI Metro Area",398
2019,43.52808,-84.08133,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",330.7,8.0,135.0,56.0,124.0,6.0,-24.3,34.4,3939.8,874.4,8.52,13.19,3.85,,"Saginaw, MI Metro Area",398
2020,43.52808,-84.08133,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",462.8,1.0,139.0,30.0,129.0,15.0,-19.3,35.0,3587.3,780.5,9.99,14.89,5.09,,"Saginaw, MI Metro Area",398
2021,43.52808,-84.08133,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",448.4,4.0,135.0,40.0,152.0,7.0,-21.0,32.8,3503.4,779.2,10.21,15.16,5.26,,"Saginaw, MI Metro Area",398
2022,43.52808,-84.08133,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",390.6,6.0,141.0,58.0,139.0,6.0,-20.5,35.0,3621.3,688.7,9.01,14.01,4.01,,"Saginaw, MI Metro Area",398
2023,43.52808,-84.08133,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",313.2,2.0,125.0,23.0,140.0,6.0,-19.3,33.3,3421.2,883.6,10.14,14.84,5.43,,"Saginaw, MI Metro Area",398
2012,34.9077,-81.9138,"SPARTANBURG 3 SSE, SC US",930.5,0.0,68.0,0.0,241.0,45.0,-9.4,40.6,1431.1,1150.6,16.94,24.06,9.82,,"Spartanburg, SC Metro Area",431
2013,34.9077,-81.9138,"SPARTANBURG 3 SSE, SC US",765.3,0.0,84.0,0.0,216.0,13.0,-8.3,33.9,1710.3,1697.4,15.49,22.04,8.93,,"Spartanburg, SC Metro Area",431
2014,34.9077,-81.9138,"SPARTANBURG 3 SSE, SC US",810.0,0.0,89.0,3.0,222.0,39.0,-13.9,35.0,1890.9,1171.7,15.31,22.49,8.12,,"Spartanburg, SC Metro Area",431
2015,34.9077,-81.9138,"SPARTANBURG 3 SSE, SC US",967.9,0.0,63.0,1.0,233.0,60.0,-13.9,37.2,1796.6,1731.1,16.64,23.23,10.06,,"Spartanburg, SC Metro Area",431
2016,34.9077,-81.9138,"SPARTANBURG 3 SSE, SC US",1069.6,0.0,70.0,1.0,245.0,79.0,-9.4,36.7,1459.9,870.0,16.86,24.1,9.62,,"Spartanburg, SC Metro Area",431
